time,TATM,E,NC,nonUV,ES,YGROSS,S,invNCfrac,MIU,CPC,YNET,K,scc,gama3,ratioKNC,g4,theta1,share1,climsen,prtp,share2,theta2,YGreen,elasmu,damageNC
2190,2.9306230129986286,0.0012662391371680874,9.855695073564147e-6,0.0031393781348483885,4.438128607927139,1424.2781837897905,0.2465554975590556,0.0,0.9999942609971296,99.62117219071997,1391.634479459176,3740.9572804019335,461.5455893260061,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,1385.0385533076706,1.45,0.07887651302079308
2195,2.911453435977769,0.0006299741724992526,5.9065598255622865e-6,0.0024303415038965793,3.9058301400362674,1484.1393902856582,0.24651487384575937,0.0,0.9999982752714159,103.84467893707642,1450.567245196568,3916.442212750774,474.5944105013423,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,1444.1399370389142,1.45,0.07887651302079308
2200,2.8933604247039413,0.0006814756935566878,3.557488245594087e-6,0.0018861304953777952,3.4399174854973023,1544.3594244821645,0.24655667421747687,0.0,0.9999972857718883,108.0847081901075,1509.857910043461,4092.6298341810593,486.06171400275645,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,1503.6024292317238,1.45,0.07887651302079308
2205,2.876363480003839,0.000592680768478022,2.1526845735772724e-6,0.0014672029762705884,3.0316350708690645,1604.983508787777,0.24683168063437796,0.0,0.9999974649716725,112.32011574325136,1569.5476625319452,4270.273062269039,495.57777474771035,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,1563.4658610640172,1.45,0.07887651302079308
2210,2.860458609264877,0.0018709415310945998,1.3083164366219443e-6,0.0011438166096984011,2.673449077710248,1666.1670096435973,0.2469273813920317,0.0,0.9999874133430569,116.6212935899489,1629.7860149268595,4451.118071043777,503.3313743292138,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,1623.8784744769255,1.45,0.07887651302079308
2215,2.8456252002988687,0.0007994734101705534,7.983823618898545e-7,0.0008935224462148976,2.3588733011556173,1727.6519036443756,0.24743521982793967,0.0,0.9999951751573238,120.87789218363343,1690.3186069504388,4633.241006778012,508.3282226697973,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,1684.585609656465,1.45,0.07887651302079308
2220,2.831827392958801,0.0013977234196267331,4.890460010521513e-7,0.0006993182401826448,2.082317705814209,1789.77375373729,0.24733302240366245,0.0,0.9999903342587224,125.27608001015962,1751.4721997896586,4820.0115353140045,511.3800511811477,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,1745.9127177643777,1.45,0.07887651302079308
2225,2.819021487299622,0.005935625984914113,3.0061426199028897e-7,0.0005482830126771109,1.8389586289919475,1851.8060791761418,0.24758381504214874,0.0,0.9999552202607249,129.6095113105451,1812.5346252599636,5005.277958175848,510.8619593455072,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,1807.1495242741544,1.45,0.07887651302079308
2230,2.807160446126005,0.0014485186103422797,1.8538598406789714e-7,0.0004305647269202357,1.6246270000240584,1914.1150843091064,0.24782421942682994,0.0,0.9999894434151619,133.96201224894222,1873.863106944746,5192.671449380254,506.89129413708565,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,1868.649951385894,1.45,0.07887651302079308
2235,2.796185135455616,0.003599636119732181,1.1466881438855349e-7,0.00033862784053966015,1.435713023468646,1976.6078535293325,0.2477447820294798,0.0,0.9999724543471197,138.38411843108653,1935.3661055351452,5381.7041420655105,499.31447710216366,0.0,3.87,0.5,1.0,0.0,3.2,0.015,0.0,1.0,1930.3239927602224,1.45,0.07887651302079308
