time,TATM,TATM_1,E,NC,nonUV,ES,YGROSS,S,invNCfrac,MIU,CPC,YNET,K,scc,gama3,ratioKNC,g4,theta1,share1,climsen,prtp,share2,theta2,YGreen,elasmu,damageNC,TATM_2,E_1,NC_1,nonUV_1,ES_1,YGROSS_1,S_1,invNCfrac_1,MIU_1,CPC_1,YNET_1,K_1,scc_1,gama3_1,ratioKNC_1,g4_1,theta1_1,share1_1,climsen_1,prtp_1,share2_1,theta2_1,YGreen_1,elasmu_1,damageNC_1,TATM_3,E_2,NC_2,nonUV_2,ES_2,YGROSS_2,S_2,invNCfrac_2,MIU_2,CPC_2,YNET_2,K_2,scc_2,gama3_2,ratioKNC_2,g4_2,theta1_2,share1_2,climsen_2,prtp_2,share2_2,theta2_2,YGreen_2,elasmu_2,damageNC_2
2150,1.8445553920826334,2.0323632382536045,0.003357316702100471,2.1289746748547804,1.459100639042688,131.04533353006997,878.6141607222737,0.2386564937716687,0.003226601235492878,0.9999967311643932,63.10348904766851,873.5781237959487,2212.8619989619992,526.1416533435574,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,866.5660516504374,1.45,0.07972079432345043,1.8071165979019608,0.003792947274334324,1.2450285961416507,1.1158084943849687,112.84175814983166,873.1358663635474,0.23877431245592076,0.0026741167668038407,0.9999929304614092,62.811418498489516,869.1790834476701,2206.6427950286484,657.3301730397586,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,862.2108068068876,1.45,0.07972079432345043,1.5973809438338513,0.003824400039359472,0.5103057775727351,0.7143568978967971,88.00313431092475,863.5486092428018,0.23869048006422725,0.000520083266211403,0.9999925760120791,62.325236173915556,860.490930646029,2191.458648651206,854.2742570134734,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,853.5991743207215,1.45,0.07972079432345043
2155,1.838638019887005,2.0221807055328096,0.002725351262763399,1.880216614804527,1.3712099090965346,131.02705321059676,923.6081295248791,0.23891888128256408,0.0031075923313180816,0.9999970634072369,66.29256834653745,918.3671107273468,2337.3944662387626,543.3602627151981,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,911.4859073803932,1.45,0.07972079432345043,1.8005314224232167,0.004414395167426579,1.0776645034973882,1.0381062101236984,112.17654552107521,917.5189707633368,0.23945684733429481,0.0026677479832660873,0.9999824765891351,65.91646218379046,913.3913051403742,2329.6168141703465,676.0565840940875,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,906.555747348094,1.45,0.07972079432345043,1.5941747404462647,0.0030442398022471023,0.4273258276863687,0.6537016350647814,86.64478208330965,906.972810609376,0.2388851481045681,0.000503235271092155,0.99999422727918,65.41358237084306,903.7742531211552,2312.234576530047,875.3784258665179,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,897.0170423743516,1.45,0.07972079432345043
2160,1.8329993477887594,2.012186920013237,0.002870215057144541,1.6611470273740745,1.2888549287542312,130.87839997554752,969.4370759716323,0.23883663582272882,0.0029900831805250968,0.9999917822260567,69.5755719909642,963.9902397821944,2465.680304398714,559.6396530067063,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,957.2463244981989,1.45,0.07972079432345043,1.7940523399387094,0.0033345228236841083,0.9335941609278627,0.9662267647544559,111.39925885367106,962.9154489016493,0.23915881044294027,0.0025329431240146533,0.9999877422488614,69.19058783536545,958.614676912,2458.1247518143364,694.6495158277102,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,951.9162052772953,1.45,0.07972079432345043,1.5909146715077667,0.0024115435272003168,0.35803910313316223,0.5983636880135377,85.22258550112898,951.1146285217608,0.2389405907257263,0.00046330805973626536,0.999995608706355,68.57019230157104,947.7741038691908,2436.2324637373245,894.2008336646487,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,941.1575782968106,1.45,0.07972079432345043
2165,1.8275556101530246,2.002493123654731,0.0019381272122861344,1.468102404465892,1.2116527573797256,130.59838552538372,1015.8276960619554,0.23909470350897635,0.0029313337930378016,0.9999964906161962,72.86726954706711,1010.1750712271472,2595.668975740202,573.862224296987,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1003.5752185993309,1.45,0.07972079432345043,1.787752738452979,0.0019515313764667495,0.8088753640517355,0.899374985226816,110.5306704395545,1008.6946159520185,0.23889215144743853,0.0024282750321053884,0.9999963511674632,72.49416097014729,1004.2209592681072,2586.9105828174206,710.7883525004888,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,997.6674529616798,1.45,0.07972079432345043,1.58766126702816,0.0037113097808279937,0.3001100017358456,0.5478229656885932,83.74414379967423,995.8229785525333,0.23925162410918702,0.0004416172999219996,0.9999810599358386,71.74568625993604,992.339718583091,2562.453700818922,909.571883265875,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,985.8701165346853,1.45,0.07972079432345043
2170,1.8226081525526932,1.9931771720072649,0.001886260642869664,1.2982852280683623,1.139423199723598,130.1930649339103,1062.9217770769428,0.23923356723424352,0.002855882308584932,0.9999943553924131,76.22431538352583,1057.0619991178514,2728.947309511326,586.5242393949155,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1050.611071996202,1.45,0.07972079432345043,1.7816843855638025,0.0017197517788436682,0.7009806330784552,0.8372458617864021,109.55456895567148,1054.8537436415813,0.23935375183027607,0.002328755319009825,0.9999957334535178,75.75858892392371,1050.2070735169552,2716.3257376539855,723.3917471961068,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1043.8050870040151,1.45,0.07972079432345043,1.584461784365769,0.002995343465424497,0.25168161582334475,0.5016787974624249,82.21359919080267,1041.1748802342122,0.23927710794045853,0.00045654483108872575,0.9999846465642691,74.99382695489514,1037.5476488096497,2691.937594875394,922.2388004423557,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1031.2288765054661,1.45,0.07972079432345043
2175,1.817819683616936,1.9842921047249658,0.0017402039330161464,1.1486564520476907,1.0717539139409247,129.67849656157736,1110.5726035005148,0.23914679439469916,0.0027474655261256645,0.9999935340182029,79.65008073623656,1104.5045945825211,2864.5342616591283,597.4440022859113,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1098.2070852870263,1.45,0.07972079432345043,1.7758832406170448,0.0033846128008371617,0.6076059231264139,0.7794908101616169,108.48375293110041,1101.791850099684,0.2391740571864932,0.00232956506058887,0.9999794597352254,79.13755753414473,1096.9699698681038,2850.2474380114395,734.3749824424154,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1090.7224981013558,1.45,0.07972079432345043,1.581348607614958,0.0027140901949444943,0.21122112970368215,0.45958799995613697,80.63969245342751,1086.9155954239761,0.23884621781027726,0.0004192820483378483,0.9999849747706573,78.32387062224075,1083.1438783555363,2822.746285412575,932.0631597797133,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1076.980663991144,1.45,0.07972079432345043
2180,1.8137969429753436,1.9758703387697787,0.0018411014667447383,1.0165151033562538,1.008223736755019,129.05521540785844,1158.5844811852348,0.23921890868560095,0.002651026420110155,0.9999910285371294,83.08793133300807,1152.3077629066072,3001.034484805041,605.8098397144712,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1146.1681515678583,1.45,0.07972079432345043,1.7703734828053117,0.003642977603268281,0.5270730187960209,0.7259979468263122,107.32286100887906,1148.986524758949,0.23935469841709409,0.002221027992370195,0.9999755811387233,82.50944763447976,1143.9892552377974,2984.366637749701,741.9470295004439,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1137.900769078541,1.45,0.07972079432345043,1.5783447932810404,0.001642400831486016,0.17732997496247946,0.42110565771843944,79.03332566861702,1132.7385195918312,0.23883377943107625,0.00037326581922183356,0.9999925433357971,81.62257249357371,1128.8227107831099,2952.427979929809,936.8138425038932,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1122.8200378064294,1.45,0.07972079432345043
2185,1.8101895610950014,1.9679284300352002,0.001790379503856335,0.8997967355223546,0.9485761622149034,128.32116403655064,1207.0207141699573,0.2395767659615192,0.0025580922081593085,0.9999901245005319,86.52616649862512,1200.5340506740488,3139.3719652276877,611.3500381967427,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1194.5552644996924,1.45,0.07972079432345043,1.765166726568321,0.0034594123397919787,0.45724147152818373,0.6761963261717588,106.0968584865773,1196.6684842171976,0.23967662859364106,0.002167167824125056,0.9999757783084925,85.897496757976,1191.4944015389801,3121.023516012871,746.1328083629617,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1185.5671316014705,1.45,0.07972079432345043,1.5754646959007312,0.0025147258724317065,0.14891677474894993,0.38589736297226745,77.39325927018926,1178.9077691777334,0.23951267205975324,0.00039711074458316395,0.9999836067115313,84.86627037283564,1174.8472157709346,3083.715475586023,936.0017221797174,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1169.0077891933274,1.45,0.07972079432345043
2190,1.8069523855425622,1.9604702573350405,0.0017524599613712153,0.7966448489679036,0.8925496338960112,127.4835525687923,1256.009273243668,0.23919182163543984,0.0024715041528485886,0.9999893643301236,90.09125409043665,1249.3104054378916,3281.0457144416873,615.1314630420484,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1243.4938234531198,1.45,0.07972079432345043,1.7602657913377224,0.0016511030395139868,0.3967982389562871,0.629919232089549,104.79055021288546,1244.8342451712044,0.23916514850830103,0.002090571420693084,0.9999901370539024,89.4201838028821,1239.4817526248341,3260.6178080375385,748.1705924049979,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1233.7169097490353,1.45,0.07972079432345043,1.5727186765898695,0.0016444505191727647,0.12514611367987813,0.35375996619159455,75.72433406601667,1225.7921795396196,0.23936101770624718,0.0003675863070492209,0.9999900417072597,88.25883872185268,1221.5848456301887,3220.3081079066897,932.6648828308835,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1215.9081883127392,1.45,0.07972079432345043
2195,1.8044197445050902,1.9534901817350845,0.00185599415767226,0.7054489093413693,0.839910060269175,126.54507804292038,1304.942197966355,0.23965705723181915,0.0024040133929873475,0.9999875931278522,93.55240793342483,1298.0318202438682,3420.9169067365137,614.7381453709924,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1292.3807238387733,1.45,0.07972079432345043,1.7556655865573225,0.004327676358312613,0.3443972870422578,0.5868537186064836,103.41730270973748,1292.8355746679026,0.23920141941985942,0.001987655840803463,0.999966221803524,92.87413341777021,1287.3057045272392,3397.588407312878,745.3598161710379,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1281.7073712849476,1.45,0.07972079432345043,1.5701101355197835,0.0007908503743378188,0.10520375278019894,0.32435127991145485,74.04048051364099,1272.699411126745,0.23904357953703362,0.00029719887180412735,0.9999965833960806,91.68055394669558,1268.3455545028662,3356.2299281260375,924.5563652477795,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1262.8339478370444,1.45,0.07972079432345043
2200,1.8024895513792885,1.9469755774111503,0.006187427196566662,0.6248464756671921,0.7904723117650562,125.51355056550213,1354.4401780095852,0.23994090299607793,0.0022745493584751092,0.9999497930527139,97.08151456230826,1347.3154402856903,3564.9350765131594,611.6642291161057,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1341.829963419359,1.45,0.07972079432345043,1.7513612180988947,0.0035116274308737597,0.29889369027517626,0.5467117067295855,101.97911446364888,1341.0973089263318,0.23957407404511258,0.0019195435310849294,0.9999724170298807,96.30322170976127,1335.38910087246,3536.1261516162294,738.0963599835278,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1329.9573184778978,1.45,0.07972079432345043,1.5676389238276607,0.0015326608081844967,0.0884370504231375,0.2973836754482961,72.33816362484006,1319.5084603698078,0.2402900428486009,0.00032910535833759,0.9999893472063894,94.89545803742752,1315.0086697957438,3490.7333659132373,908.2630448309519,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1309.6640743269652,1.45,0.07972079432345043
2205,1.8010121733102702,1.9409127118503122,0.004943657659112713,0.5533403338374286,0.7438684923005064,124.3964519486124,1404.2548947662142,0.24002630035157207,0.0022519470081990046,0.9999596780636933,100.64887379592099,1396.9140506632953,3711.196410439018,605.4142290123309,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1391.5934377976757,1.45,0.07972079432345043,1.747340174410693,0.00174809600746506,0.25942842353346934,0.5093411661484563,100.47609568533684,1389.7839438978383,0.2390413673121851,0.0018663411155329462,0.9999870307556935,99.8790487229694,1383.8956393995536,3678.1055403316273,728.079362895098,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1378.6294525246487,1.45,0.07972079432345043,1.565303875105763,0.0013084749808424045,0.07439578856777924,0.27275591390065085,70.61758894374734,1367.3149654605124,0.2399954846554135,0.0003220796387896837,0.9999907011532987,98.37582415598693,1362.6660255378124,3634.221481899561,890.3223373200266,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1357.4849251527382,1.45,0.07972079432345043
2210,1.800462531039755,1.9352779159326325,0.001393343468281011,0.49022791097244245,0.700162774626331,123.18295167230383,1454.129876069146,0.2402152093066369,0.0021528784695381085,0.9999897117108016,104.21532730463153,1446.572380089209,3857.758525026482,595.5610728642725,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1441.4166026095822,1.45,0.07972079432345043,1.7435868200366793,0.01059126131578823,0.22520952185715676,0.47456245306298384,98.91760031861179,1438.099057215589,0.2390915989399528,0.0017109389458308897,0.9999090995448191,103.36658641270724,1432.0321968074372,3816.5566286308945,712.6378291589527,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1426.934409190459,1.45,0.07972079432345043,1.5631004665228703,0.001730797056610242,0.06260840421913026,0.25021671450790467,68.89613730912629,1414.749454386888,0.23977835737388434,0.0002945311682802654,0.9999864232926959,101.82549164367617,1409.9527675392335,3774.398053434846,866.4082481857381,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,1404.9366638647675,1.45,0.07972079432345043
