time,TATM,TATM_1,E,NC,nonUV,ES,YGROSS,S,invNCfrac,MIU,CPC,YNET,K,scc,gama3,ratioKNC,g4,theta1,share1,climsen,prtp,share2,theta2,YGreen,elasmu,damageNC,TATM_2,E_1,NC_1,nonUV_1,ES_1,YGROSS_1,S_1,invNCfrac_1,MIU_1,CPC_1,YNET_1,K_1,scc_1,gama3_1,ratioKNC_1,g4_1,theta1_1,share1_1,climsen_1,prtp_1,share2_1,theta2_1,YGreen_1,elasmu_1,damageNC_1,TATM_3,E_2,NC_2,nonUV_2,ES_2,YGROSS_2,S_2,invNCfrac_2,MIU_2,CPC_2,YNET_2,K_2,scc_2,gama3_2,ratioKNC_2,g4_2,theta1_2,share1_2,climsen_2,prtp_2,share2_2,theta2_2,YGreen_2,elasmu_2,damageNC_2,TATM_4,E_3,NC_3,nonUV_3,ES_3,YGROSS_3,S_3,invNCfrac_3,MIU_3,CPC_3,YNET_3,K_3,scc_3,gama3_3,ratioKNC_3,g4_3,theta1_3,share1_3,climsen_3,prtp_3,share2_3,theta2_3,YGreen_3,elasmu_3,damageNC_3,TATM_5,E_4,NC_4,nonUV_4,ES_4,YGROSS_4,S_4,invNCfrac_4,MIU_4,CPC_4,YNET_4,K_4,scc_4,gama3_4,ratioKNC_4,g4_4,theta1_4,share1_4,climsen_4,prtp_4,share2_4,theta2_4,YGreen_4,elasmu_4,damageNC_4,TATM_6,E_5,NC_5,nonUV_5,ES_5,YGROSS_5,S_5,invNCfrac_5,MIU_5,CPC_5,YNET_5,K_5,scc_5,gama3_5,ratioKNC_5,g4_5,theta1_5,share1_5,climsen_5,prtp_5,share2_5,theta2_5,YGreen_5,elasmu_5,damageNC_5,TATM_7,E_6,NC_6,nonUV_6,ES_6,YGROSS_6,S_6,invNCfrac_6,MIU_6,CPC_6,YNET_6,K_6,scc_6,gama3_6,ratioKNC_6,g4_6,theta1_6,share1_6,climsen_6,prtp_6,share2_6,theta2_6,YGreen_6,elasmu_6,damageNC_6,TATM_8,E_7,NC_7,nonUV_7,ES_7,YGROSS_7,S_7,invNCfrac_7,MIU_7,CPC_7,YNET_7,K_7,scc_7,gama3_7,ratioKNC_7,g4_7,theta1_7,share1_7,climsen_7,prtp_7,share2_7,theta2_7,YGreen_7,elasmu_7,damageNC_7,TATM_9,E_8,NC_8,nonUV_8,ES_8,YGROSS_8,S_8,invNCfrac_8,MIU_8,CPC_8,YNET_8,K_8,scc_8,gama3_8,ratioKNC_8,g4_8,theta1_8,share1_8,climsen_8,prtp_8,share2_8,theta2_8,YGreen_8,elasmu_8,damageNC_8,TATM_10,E_9,NC_9,nonUV_9,ES_9,YGROSS_9,S_9,invNCfrac_9,MIU_9,CPC_9,YNET_9,K_9,scc_9,gama3_9,ratioKNC_9,g4_9,theta1_9,share1_9,climsen_9,prtp_9,share2_9,theta2_9,YGreen_9,elasmu_9,damageNC_9
2010,0.83,0.83,9.805234900148818,34.883720930232556,5.906244232186183,42.94752999324122,62.643043114968066,0.25472374482665805,0.0,0.7301616155972562,6.65505491064199,62.6209902547433,135.0,156.73295028781715,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,61.0609356773154,1.45,0.15751648618417957,0.83,3.463494407875811,34.883720930232556,5.906244232186183,42.94752999324122,62.643043114968066,0.26370506844488306,0.0,0.9371959055851188,6.406345177099984,62.63425957209707,135.0,264.1108189801617,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,59.495979727154285,1.45,0.4513285449472764,0.83,19.94345020984022,34.883720930232556,5.906244232186183,42.94752999324122,62.643043114968066,0.2544527224472161,0.0,0.39918651326636145,6.788283443633877,62.54832874091941,135.0,53.051647519684536,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,62.260682300301326,1.45,0.025165730842913077,0.83,20.013964240115392,34.883720930232556,5.906244232186183,42.94752999324122,62.643043114968066,0.2527557961181036,0.0,0.3968844918875316,6.804295199562177,62.54884251311687,135.0,54.13033781735069,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,62.265816627143735,1.45,0.02594872097143673,0.83,11.854384832969146,34.883720930232556,5.906244232186183,42.94752999324122,62.643043114968066,0.2553244240587759,0.0,0.6632644756185632,6.687713046748751,62.60210969237106,135.0,131.1251685816522,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,61.410073448249356,1.45,0.11536340820218513,0.83,20.943661426969115,34.883720930232556,5.906244232186183,42.94752999324122,62.643043114968066,0.2512243924252457,0.0,0.3665333292660877,6.8239250164739085,62.54424256817803,135.0,46.93127627232764,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,62.31773416575949,1.45,0.0198739142215586,0.83,11.392687997625238,34.883720930232556,5.906244232186183,42.94752999324122,62.643043114968066,0.2544231848152025,0.0,0.6783371637254852,6.687911662440489,62.60710991682928,135.0,138.27274161656496,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,61.33766369389184,1.45,0.12601277955967852,0.83,3.521488556156748,34.883720930232556,5.906244232186183,42.94752999324122,62.643043114968066,0.26304543518689977,0.0,0.9353026118864214,6.4149381370598855,62.64301830611151,135.0,274.78167017991814,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,59.52245779540049,1.45,0.49659551835041643,0.83,14.86337047105214,34.883720930232556,5.906244232186183,42.94752999324122,62.643043114968066,0.25462790590243584,0.0,0.565032262250131,6.73018353070497,62.50328738268777,135.0,98.55045871412855,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,61.742310112480205,1.45,0.061059491544979035,0.83,9.277283310302685,34.883720930232556,5.906244232186183,42.94752999324122,62.643043114968066,0.2606937744794452,0.0,0.7473972755371319,6.58307261571554,62.55360445992916,135.0,167.4392285953449,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,60.888234120532665,1.45,0.16339590731631448
2015,0.9172951229402833,0.9131250766483203,8.693769442082402,30.83407149253095,5.552843550157968,48.63156406862593,74.04827476355487,0.25848441945915074,0.0,0.783348697408369,7.363375725166519,74.0167238908108,157.48450099172737,174.43134056729554,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,71.93428178155331,1.45,0.15751648618417957,0.9070703400354814,2.0402459790342937,25.437641755265606,5.043574303533716,48.63376624901719,74.14049640520145,0.2643330501808974,0.0,0.976556103560114,7.135540937708466,74.12808050778177,158.16310703072298,291.6844122453165,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,70.26270859145077,1.45,0.4513285449472764,0.9226728680342802,20.951665675343932,34.15204006328009,5.8439746802394765,48.63623774890379,74.24412826114762,0.25226468470280167,0.0,0.4289636502039453,7.60932461021797,74.10540653824856,158.9281505636644,61.49632458808435,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,73.71866294179632,1.45,0.025165730842913077,0.9227387187641071,20.380106070964132,34.12966175478917,5.842059718523012,48.63455343202289,74.1734884456048,0.25113173961761937,0.0,0.4449864497424673,7.609359530235022,74.03563080572512,158.40638026268783,62.538085499213395,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,73.60747351074707,1.45,0.02594872097143673,0.9150678245638794,11.39714977164433,31.810813848262615,5.640107609634998,48.6336059340453,74.13377909361903,0.2551588805978828,0.0,0.705199240384692,7.456781285049668,74.0748985600259,158.113608172907,148.09528277313214,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,72.52153568693981,1.45,0.11536340820218513,0.9236062219031693,21.806110820364363,34.30218191511863,5.856806460445712,48.63322101950309,74.11765329432988,0.2531261702915559,0.0,0.40320451511103594,7.593301079010175,73.97290092655001,157.9948245155545,54.02061843540679,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,73.64828009634915,1.45,0.0198739142215586,0.9146306786810355,10.739462818261458,31.55710075845242,5.6175707168181175,48.632409785215586,74.08367811395749,0.2563565154029031,0.0,0.7240860125878821,7.428262955790895,74.03207440639592,157.7447687306189,155.18215132370278,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,72.36052730064254,1.45,0.12601277955967852,0.9071260019062511,1.3895414782955893,24.764160677901412,4.976360183698665,48.63324332028688,74.11858748209102,0.2648210417024278,0.0,0.9954237870030619,7.108370191994155,74.11855241981681,158.00170407092497,300.9608718862611,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,70.04162278392138,1.45,0.49659551835041643,0.9179086250888553,14.362618274833101,33.17690026597226,5.759939258878713,48.63428287762406,74.16214750282818,0.2545902800921438,0.0,0.6193448818729083,7.49929872417507,73.95978884188801,158.32272564759813,112.47948159234852,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,72.87940747196296,1.45,0.061059491544979035,0.9126234645909805,8.05893082500597,30.70508325904871,5.541216767015049,48.63673356147909,74.26493485998812,0.2560572354488975,0.0,0.8023588677171999,7.38428312973991,74.13674216020512,159.082067871349,190.02671430621356,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,71.9031715596545,1.45,0.16339590731631448
2020,1.0004384837280569,0.9881338907695243,7.859059336316229,26.723920504862964,5.169518401636942,52.72090593924703,87.02903714005387,0.2559707399382598,0.0,0.8215361470957526,8.245708601952023,86.98561295652569,185.96247831818397,196.27164122131722,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,84.39142903533808,1.45,0.15751648618417957,0.9709295324506437,1.1105753723912843,17.845099740687413,4.224346072552225,49.86591963774158,86.89275046920919,0.2597713403069838,0.0,0.9967454501379517,8.012497842924647,86.87607801012874,186.2575134503203,322.9106467387451,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,82.42565423472298,1.45,0.4513285449472764,1.0165082021114933,21.18923019956629,33.286476147144,5.769443313452694,54.306574801551584,87.24001793623557,0.25289306308042586,0.0,0.47670658476284866,8.484306347251446,87.04217325362312,186.82855994495998,70.61098713214248,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,86.47567202253335,1.45,0.025165730842913077,1.0160994121645022,20.945589205866465,33.23915277754665,5.765340647138437,54.29361729423084,87.12226098132322,0.25151068254659126,0.0,0.48231829538175863,8.486800099059568,86.92591311617848,185.9632478393733,71.80647849466465,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,86.34133105040225,1.45,0.02594872097143673,0.9941508212855736,10.238761712036538,28.555032115039904,5.343690870085947,53.198764609117234,87.04740468312004,0.2537885520790543,0.0,0.7598013905170745,8.317852274937438,86.96580106669116,185.8870738156147,166.70754967250568,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,84.88083998994941,1.45,0.11536340820218513,1.0189374205750352,22.22949289655204,33.60870780797401,5.7973017696143785,54.37458704986608,87.20040601493059,0.24895096666240388,0.0,0.44951306904305277,8.532731531188913,86.9931324831605,186.5058993749332,62.82100289152145,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,86.51275913919784,1.45,0.0198739142215586,0.9927525707026691,9.629279660909928,28.070895887635615,5.298197418710973,53.07562472804241,87.04143288763824,0.25574549933428803,0.0,0.7756069567820715,8.28437139553658,86.9700038312577,185.89717164528997,174.37163980578862,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,84.7614668824399,1.45,0.12601277955967852,0.9703969197132929,1.064328109160383,16.873581427927395,4.10774651456579,49.479495574896525,86.83894439986771,0.2616788918568532,0.0,0.9979468038020635,7.987055146426384,86.83889738977904,186.04090377767332,332.72701719993427,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,82.37620326348349,1.45,0.49659551835041643,1.0019785423086411,13.637580711698117,31.26058430431696,5.591116552560585,53.8513641213263,87.13648698216892,0.24918840870682457,0.0,0.6719104643472754,8.417742871254935,86.85317986340073,186.25993007383286,129.1925870286004,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,85.37388799587565,1.45,0.061059491544979035,0.9866361440982748,6.338893332502049,26.491414731339308,5.146981127936969,52.65706025484816,87.02933035214565,0.2561463104386189,0.0,0.8610054761157876,8.195298654043405,86.85375000138743,185.9930069052175,211.72151898319999,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,83.89530098538108,1.45,0.16339590731631448
2025,1.0793306654242254,1.0557288885558147,6.274914199838413,22.732886642125184,4.767901702229733,56.4200108041244,101.29758376935105,0.2541438543418188,0.0,0.8714036206030419,9.186905667035411,101.23988855508019,217.81766649521762,219.15131010849038,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,97.93542285672513,1.45,0.15751648618417957,1.0232762918589617,0.8166428221736259,12.118225413390844,3.4811241594333926,50.19373077173397,100.76363105498517,0.2584050298940236,0.0,0.9993330338500185,8.946297364800026,100.74215619569192,217.04231249844966,354.91390028359933,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,95.91845447504518,1.45,0.4513285449472764,1.1109338230546035,21.249292915984885,32.2837778526638,5.681881541590233,60.128139523685455,101.78074694905503,0.24607943613553723,0.0,0.5227053149170603,9.549447957827729,101.50505195904427,219.66588426048315,81.9306036348201,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,100.71132167209235,1.45,0.025165730842913077,1.1099411973869469,21.28916283531886,32.20947912444609,5.675339560277084,60.099689982698074,101.60751177054681,0.24927264243331618,0.0,0.5209599188146994,9.493701373348559,101.33426791510651,218.38827373901086,82.61700849836718,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,100.54927481190782,1.45,0.02594872097143673,1.0671627943980195,8.16655352024632,25.23911577419896,5.023854672878084,57.51187939693007,101.3219035439827,0.25386331009681007,0.0,0.8271082057242867,9.229866508538407,101.21245405986865,217.47338561889808,186.14091955099784,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,98.35640399281492,1.45,0.11536340820218513,1.1154339872046448,22.522304495068717,32.79771911397613,5.726929291861052,60.29068860711583,101.54233074067042,0.24927912949942987,0.0,0.49181926453658853,9.497027550192534,101.25308618668673,217.8170436035794,72.00742888898108,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,100.58537203299466,1.45,0.0198739142215586,1.064444421573732,8.012216318049079,24.56374004466587,4.956182002778537,57.22979818080211,101.39576729151932,0.2530687470877729,0.0,0.8308480602422718,9.244320873815537,101.30010679141154,218.15723924560882,195.839100904042,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,98.40564188537549,1.45,0.12601277955967852,1.0222329518272282,0.7950539245383615,11.108914908619212,3.333003886679284,49.38834658084193,100.78388640290477,0.2581098960238568,0.0,0.9998417553820113,8.953013371366195,100.78382585925884,217.6358611984946,366.93288880186145,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,95.9522743879969,1.45,0.49659551835041643,1.0820181727478202,12.4864678517087,29.174975760719608,5.4013864665213145,59.035642253609055,101.26736561941665,0.25070790022695666,0.0,0.7257331739311288,9.320505214150407,100.88341159807456,216.3555425833322,145.51871698737472,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,98.9040141892014,1.45,0.061059491544979035,1.0520037503939044,4.291517153074132,22.43452954299608,4.73651027054688,56.27599769225754,101.21506576367204,0.25379376316726393,0.0,0.9178242532148215,9.118885847957568,100.98291187333676,217.27436970017587,236.39250198340906,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,97.16470198448306,1.45,0.16339590731631448
2030,1.1536187863331846,1.1158156482463197,3.398570215636998,19.005602135935234,4.359541505242866,59.66233585789569,116.85068156784551,0.24788421545639885,0.0,0.9409204925731705,10.241087487578842,116.77633652118988,253.06758309578098,244.72398145287568,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,112.39021417126872,1.45,0.15751648618417957,1.0661732940409867,0.6539408401038486,8.009208046255038,2.8300544246100707,49.72733491369469,115.94915074298748,0.25668182000883055,0.0,0.9994994183702443,9.975220159073777,115.92232425221125,252.0903705872725,389.74577643654703,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,110.7681393325274,1.45,0.4513285449472764,1.205354751083164,21.473568496109657,31.145028740343704,5.58077313105843,66.03969113202659,117.35788768705125,0.24650199855485888,0.0,0.5570411102509193,10.58657215534072,116.98366603311769,253.6254342446387,93.0424341272395,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,115.96859163638386,1.45,0.025165730842913077,1.2039548809424818,20.88125005566921,31.0419042658735,5.571526206155141,65.9974433252347,117.44223250629561,0.24742950700799307,0.0,0.5699383050442676,10.57527388145464,117.07063792909742,254.27700889573822,94.38803293744391,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,115.98760025426473,1.45,0.02594872097143673,1.133238003575806,6.455823109093085,21.98236350882153,4.688535326604837,61.496626573070124,117.00535904712237,0.2510653955627837,0.0,0.8758292738913545,10.277565593866091,116.862832080675,253.26127090827865,208.5855130643155,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,113.26963093728932,1.45,0.11536340820218513,1.212543370199529,22.742435153569936,31.866582374938563,5.64504936868922,66.34330715965638,117.42595041419685,0.24685958948587752,0.0,0.530347194584855,10.597690000515838,117.03068486540639,253.98795598128365,82.67711475877418,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,116.14549964875056,1.45,0.0198739142215586,1.1293535456256207,5.611948780368747,21.162472214291412,4.6002687110962786,61.01587095320174,116.98201596331721,0.2492181702953622,0.0,0.893796364184637,10.283402460949299,116.8577804436131,253.3366306936398,218.8796184560359,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,113.05511225583092,1.45,0.12601277955967852,1.0647088991365494,0.6431967107800297,7.1076895396817585,2.66602504483393,48.49168614646423,115.87659748263529,0.25608732338068746,0.0,0.9997303609762015,9.979060457963863,115.87652196728892,252.34295750679138,402.1647109845682,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,110.72222901921371,1.45,0.49659551835041643,1.1575382039597435,11.386120116721084,26.96858696876427,5.193128822662141,64.12712589970845,116.97931638795806,0.2499090148295078,0.0,0.770682542890255,10.356229433434235,116.47171787090339,251.73587294699092,164.437767324577,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,113.96063043188384,1.45,0.061059491544979035,1.1084494374983822,1.80468444712817,18.683638817335687,4.322457497458556,59.430959442946296,116.63753231158017,0.25280941392175127,0.0,0.9748954205096313,10.093912682855956,116.34052555756251,251.59731938259523,261.8982493372134,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,111.50524026487768,1.45,0.16339590731631448
2035,1.222605911918875,1.1671310703440334,1.4014951044813628,15.648032581700958,3.9557594190876872,62.39914819966621,133.28315290983016,0.25091664133660835,0.0,0.9823721332018048,11.242058180888781,133.19037375498831,288.73267746633564,267.58789517409605,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,127.94991225316299,1.45,0.15751648618417957,1.1014672594504862,0.5585112356634743,5.175360031114362,2.2749417643347187,48.59363443679303,132.3774315468004,0.25182511686789955,0.0,0.9989319609438573,11.135452246819309,132.34474283328188,291.0176809424029,429.29816453577,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,126.89048234480444,1.45,0.4513285449472764,1.2994695417455882,20.444979695861203,29.875459616407454,5.465844821837467,72.00026896291627,134.5079847093745,0.24500957071300974,0.0,0.611680792485489,11.743024565852084,134.0094824436137,292.69573070692127,105.60837599187836,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,132.60589650739252,1.45,0.025165730842913077,1.2972477597145868,20.012999023710574,29.743087564711946,5.453722358601687,71.9336227559806,134.62898960890598,0.244699801932523,0.0,0.620434623642362,11.75374947079144,134.13444087892773,293.641804732609,107.38328737816973,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,132.6725705902457,1.45,0.02594872097143673,1.1920954784142506,4.437644902409974,18.88613350519639,4.345817932817296,65.09061272057338,133.88835433861988,0.25005462324850364,0.0,0.9230523541017777,11.372530998870877,133.70788064268606,291.7386713412348,231.65445176008646,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,129.2860926076272,1.45,0.11536340820218513,1.3097794604689725,22.557752246054882,30.815939370054128,5.551210622022382,72.48086693093744,134.62549168536532,0.24588458088727502,0.0,0.5709116203553783,11.758847818907205,134.0967373148117,293.3354999470017,94.08591977477559,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,132.93864933240664,1.45,0.0198739142215586,1.1865156767489384,3.2422529566743092,17.97385250567479,4.2395580554669605,64.37539045953373,133.66599546005173,0.24916959550908366,0.0,0.9463499902731303,11.341007556141333,133.50930782023732,290.4696881529622,241.6906653757183,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,128.77575412993065,1.45,0.12601277955967852,1.0996670173338878,0.5360292130467975,4.440871435023372,2.107337522805346,46.94220113191986,132.17963543207082,0.24951857513199413,0.0,0.9993758885929478,11.155360260829182,132.17954354282975,290.77878931955485,443.31797161429006,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,126.72665326766436,1.45,0.49659551835041643,1.2282593616751405,9.312038448988266,24.693893310088125,4.969295051623331,69.05698837859711,134.08468218176353,0.2501162518272587,0.0,0.8279416547718184,11.448789497448379,133.42959374852964,291.04646001937726,184.4042286977074,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,130.16371692913663,1.45,0.061059491544979035,1.1553773506452252,0.7070437944213712,15.338135634252804,3.9163931919883637,62.09306627432735,133.36339990217644,0.25055331211532467,0.0,0.9960225166136699,11.211850817332033,132.9944387974927,289.5135733250676,291.22298422827816,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,127.5442483597995,1.45,0.16339590731631448
2040,1.2853420651315794,1.2095613159520169,0.5266194309745027,12.717297166324494,3.5661319614288662,64.63460189171782,151.41415540668365,0.24677221206848662,0.0,0.997765977536691,12.501960326263859,151.30095235120444,331.0175699264836,297.4763724684514,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,145.5267168977736,1.45,0.15751648618417957,1.1307535246113747,0.4295394508976903,3.2816293110107035,1.8115267900339491,46.92216221355057,149.73811571446635,0.24784594057719944,0.0,0.9995240802046411,12.349788942993376,149.69914763900334,331.6140831492021,469.59718830219094,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,143.96061083205896,1.45,0.4513285449472764,1.3919745380807353,18.512276457997846,28.486434117681405,5.33726841349406,77.95111646872395,153.0148615006652,0.24328829099378949,0.0,0.6745136011078282,12.981630719355383,152.36415812803213,335.28247091158016,119.20570166421648,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,150.41451429187782,1.45,0.025165730842913077,1.3887600569130436,18.063939351182086,28.32550596875689,5.322171170561587,77.8520430144788,153.06512158073673,0.24501751687539317,0.0,0.682676280684903,12.951028183640911,152.420721894187,335.7173080031173,120.64717906246663,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,150.4036313431161,1.45,0.02594872097143673,1.2432728553007957,0.8147762997663057,16.028012264683525,4.003500001833836,68.25738734671235,152.09714585032788,0.24711479990334065,0.0,0.9925654021128655,12.550492171474595,151.8741468094046,333.9116939316426,256.22789079737447,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,146.1581192723868,1.45,0.11536340820218513,1.4064297800411132,21.516189981698833,29.650340278677888,5.445212601788647,78.65701038398545,153.24520693338334,0.24132728783095553,0.0,0.6210914022199702,13.066058390553696,152.5512167559305,336.6494997378012,107.15169385015597,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,151.00143685504406,1.45,0.0198739142215586,1.2352430841882385,0.7389132228286968,15.075276237120772,3.882689304737217,67.28196242417215,151.75939067829125,0.25068417076511995,0.0,0.9939237056686107,12.463920902422446,151.56658168960584,331.95445899710285,265.4604748156351,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,145.84136686899413,1.45,0.12601277955967852,1.128675617620024,0.4305310801136463,2.720093290405499,1.6492705328130675,44.88604348780309,149.26044041121463,0.2472752973098752,0.0,0.9995042851723931,12.32308448714229,149.26033110100644,329.80523707827336,481.96816961851,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,143.54041783240098,1.45,0.49659551835041643,1.2931177416722022,5.965015885687505,22.4062012897349,4.733518911944358,73.76787268098987,152.62350209242783,0.2465806538132097,0.0,0.8997828210464969,12.669491693122211,151.7970110450596,334.6403291879419,206.9184042691773,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,147.43933799566707,1.45,0.061059491544979035,1.1937134377680756,0.49206298214186633,12.441390633642186,3.52723555119901,64.26086252504736,151.34524688065775,0.25009683327250753,0.0,0.9983929330503508,12.411695185326284,150.89829046071534,330.7380392517558,322.1826077000241,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,145.11652251508423,1.45,0.16339590731631448
