time,TATM,TATM_1,E,NC,nonUV,ES,YGROSS,S,invNCfrac,MIU,CPC,YNET,K,scc,gama3,ratioKNC,g4,theta1,share1,climsen,prtp,share2,theta2,YGreen,elasmu,damageNC,TATM_2,E_1,NC_1,nonUV_1,ES_1,YGROSS_1,S_1,invNCfrac_1,MIU_1,CPC_1,YNET_1,K_1,scc_1,gama3_1,ratioKNC_1,g4_1,theta1_1,share1_1,climsen_1,prtp_1,share2_1,theta2_1,YGreen_1,elasmu_1,damageNC_1,TATM_3,E_2,NC_2,nonUV_2,ES_2,YGROSS_2,S_2,invNCfrac_2,MIU_2,CPC_2,YNET_2,K_2,scc_2,gama3_2,ratioKNC_2,g4_2,theta1_2,share1_2,climsen_2,prtp_2,share2_2,theta2_2,YGreen_2,elasmu_2,damageNC_2
2090,1.3741792369531396,1.2858818703878545,0.19692978610963857,7.101914317497596,2.6649417099624517,107.93130720763716,433.32342524137204,0.28432410441924727,0.0,0.9984332863365725,30.178874014821524,432.3291597649286,1171.4151981709156,2320.603798141131,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.001,0.1,0.5750000000000001,424.3318781628691,1.45,0.07877835461372695,1.5605598625523118,0.1514344654663647,4.073796152081666,2.018364722264454,93.12089784496482,407.16722432221525,0.23845178523168611,0.0,0.9988265327210278,30.140760524289824,405.79121390204295,962.1521579426411,501.77705478204064,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,398.2683728455268,1.45,0.07877835461372695,2.4722491575245433,21.332088036582146,1.1086059599218892,1.052903585292542,67.90413133120636,380.61582562828374,0.20864622122285115,0.0,0.7527702783932262,29.427807982839642,377.3876335839691,792.8638004258944,135.6602628758392,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.03,0.1,0.5750000000000001,374.2021261910112,1.45,0.07877835461372695
2095,1.387281454622909,1.3005722688635772,0.13806733798446455,6.266841078197507,2.5033659497160032,110.08239861324358,470.28521979453745,0.27557144292616753,0.0,0.9989822903420166,33.00474918910595,469.1813487158185,1294.9478665439185,2490.5207672755473,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.001,0.1,0.5750000000000001,461.08814972586174,1.45,0.07877835461372695,1.5724352907770849,0.07768935051752147,3.4096517783306823,1.8465242425515789,93.50984682075647,439.15331752668925,0.23567699806379,0.0,0.999546564806576,32.48031225017991,437.64653776478355,1042.9802502752234,536.9089276916583,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,430.0771329270195,1.45,0.07877835461372695,2.557876782392779,20.159869137634637,0.731547507623121,0.8553055054324864,64.02553886331921,409.45070921580583,0.2102280805141403,0.0,0.7724796079288849,31.394402259186336,405.7332268818851,858.5574435300414,143.56224372096094,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.03,0.1,0.5750000000000001,402.3033196587507,1.45,0.07877835461372695
2100,1.4007750586448757,1.3157786928964184,0.05891167519877791,5.51470733360964,2.3483414005654373,111.93370937200221,506.06291130591836,0.27461996573861785,0.0,0.9997014467431667,35.426218413260976,504.8471221814372,1399.967399396081,2602.0879471191397,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.001,0.1,0.5750000000000001,496.72071256786256,1.45,0.07877835461372695,1.5840764642303444,0.1437967669593643,2.846884285058193,1.6872712541432668,93.63398534172117,471.70456290659286,0.23682397607449476,0.0,0.9988075578373754,34.70478126649747,470.06204389161246,1122.6658461056245,567.5786465118579,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,462.50631311162596,1.45,0.07877835461372695,2.6380410519369564,15.696822670163712,0.4725029281441256,0.6873884841515209,59.85096778933102,439.4813359705732,0.20841184022861353,0.0,0.8272057019749595,33.5512532590036,435.23717760173867,929.846858211683,152.68255846331914,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.03,0.1,0.5750000000000001,431.08462069966555,1.45,0.07877835461372695
2105,1.4112978276961743,1.327954341966128,0.11497386090980427,4.842038330848867,2.2004632082470423,113.50135451168829,542.9944550707336,0.2664485960516625,0.0,0.9991331389409223,38.31751676490263,541.6656853376202,1508.7138750046333,2744.2092733097134,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.001,0.1,0.5750000000000001,533.5568615857683,1.45,0.07877835461372695,1.5923226727329327,0.08146630604727825,2.3729140478876953,1.54042657984329,93.5130912442222,505.935140022634,0.24319653355605034,0.0,0.999405626389029,36.793454076829356,504.15503736544696,1210.5858756201628,593.364740573531,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,496.5938690705033,1.45,0.07877835461372695,2.707023307978447,13.50584963046394,0.2995670915963512,0.5473272253381437,55.49002199294111,469.5046788363905,0.208215612893354,0.0,0.8543069189178587,35.673611621249066,464.73035403883557,998.2809667767726,161.53383279354514,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.03,0.1,0.5750000000000001,460.20788128991495,1.45,0.07877835461372695
2110,1.419349342812845,1.3376938096680013,0.0735974432080871,4.243798777228425,2.0600482463351253,114.78846027217595,579.0242401110964,0.29098638694225576,0.0,0.9994879530950672,39.38591592322991,577.5864409501505,1601.707839467782,2694.2690130611168,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.001,0.1,0.5750000000000001,569.5224553445394,1.45,0.07877835461372695,1.5977982684244953,0.1297823584709932,1.9755878932207809,1.4055560797139262,93.18523498084566,543.2399129013525,0.23893520955546826,0.0,0.9989051317067715,39.62277573896495,541.315387670532,1318.6883914106174,633.7123134535005,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,533.762111319651,1.45,0.07877835461372695,2.765267849192664,10.714561191788667,0.1869495992197969,0.43237668672096197,51.07568878790659,500.13645873539815,0.20847354082907785,0.0,0.8864511737135883,37.818641620517376,494.8294357432598,1068.587258377674,170.52346722773038,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.03,0.1,0.5750000000000001,489.8520897788382,1.45,0.07877835461372695
2115,1.425369879008149,1.3453855066480205,0.14961691754852385,3.714180033799533,1.9272208056679787,115.88124794332776,624.0104391756482,0.28966761125291474,0.0,0.9987945734219985,42.429346244161145,622.443062459995,1774.4088699432791,2818.759270203953,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.001,0.1,0.5750000000000001,614.3603288395983,1.45,0.07877835461372695,1.6011331689696462,0.16585240110013896,1.6436408904007183,1.2820455882692776,92.65348789976565,579.9096487152519,0.23088844472043396,0.0,0.9985473896492195,42.64861959828712,577.8466294220166,1416.3451178487055,676.1426918306413,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,570.3403320735507,1.45,0.07877835461372695,2.812781991621095,6.67797865543569,0.11516822942064579,0.3393644492586779,46.71620841174792,531.4543787407098,0.20809257852831178,0.0,0.930350388403169,40.034993108783425,525.61957595909,1141.5960883930215,179.96506198958204,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.03,0.1,0.5750000000000001,519.976583962406,1.45,0.07877835461372695
2120,1.4297972424148142,1.3514824019905771,0.14868275013906768,3.2469758207841997,1.8019366861197426,116.72679097858429,668.5809901233098,0.27948976170162176,0.0,0.9988065660482124,46.02334699744338,666.8864070659306,1937.5721381304152,2973.565224567135,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.001,0.1,0.5750000000000001,658.8142355696713,1.45,0.07877835461372695,1.602830165032629,0.19737582871551634,1.3669819547857363,1.1691800352322719,91.93813036151374,614.9027000662973,0.2370192540676974,0.0,0.9982422611328972,44.77731378997585,612.7105541422994,1494.762589807472,696.6083455765329,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,605.2982107047994,1.45,0.07877835461372695,2.8487337860124313,2.5932448172306657,0.07025414246102314,0.26505498007210343,42.49756994876444,563.1310885014503,0.20628644351742262,0.0,0.9733596050587932,42.36118627090943,556.7894529120247,1215.1174148905966,190.005027683265,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.03,0.1,0.5750000000000001,550.4644130881394,1.45,0.07877835461372695
2125,1.4329251571415038,1.3562741624965793,0.187999442714124,2.8360067464836227,1.6840447578623385,117.32673749577765,710.1806242215838,0.29114528142815865,0.0,0.9984691511341126,48.02006357740487,708.3678160844055,2064.776140369647,2968.383435787365,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.001,0.1,0.5750000000000001,700.3814869208578,1.45,0.07877835461372695,1.6032944026181808,0.28660745539397137,1.1367796140579953,1.066198674759069,91.09036467938967,653.6584578628516,0.2431947554528333,0.0,0.9974200793634177,47.141053264599236,651.3267964601629,1599.9790136042316,720.1237687901488,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,643.9976914008568,1.45,0.07877835461372695,2.87246603154423,0.8073906762323828,0.042578138682915496,0.2063447083957219,38.487456041483625,594.6234724546233,0.20788562572495192,0.0,0.9918418768887404,44.53311594087338,587.8151534276903,1285.2814126130368,198.80487121296358,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.03,0.1,0.5750000000000001,581.2518535756042,1.45,0.07877835461372695
2130,1.4351815644252268,1.3600451205859743,0.04298555025574361,2.4753093399678803,1.5733115838790104,117.74597204005848,757.0310737000357,0.2697980834939324,0.0,0.999700256440786,52.65765184443946,755.0879144893886,2238.7934887100996,3170.549684451988,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.001,0.1,0.5750000000000001,747.1219112542225,1.45,0.07877835461372695,1.6029140688891412,0.1334026301017819,0.9454193087751603,0.9723267500049355,90.12248452938513,695.6092704418886,0.2362402504165332,0.0,0.9988479320566362,50.55898470694247,693.1291436228872,1727.8559131052657,763.6329795148417,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,685.8269232878179,1.45,0.07877835461372695,2.8852037838527425,1.4244501042389044,0.025714812185707082,0.16035838670212132,34.7395754870137,627.3857554557005,0.20377152534420648,0.0,0.9856480829888983,47.17227809600616,620.1384646863636,1363.1153477556352,210.20763399992038,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.03,0.1,0.5750000000000001,613.79323650003,1.45,0.07877835461372695
2135,1.436735148815837,1.362829342603664,0.16843531762465117,2.1593616139858325,1.4694766462880016,117.92461294355311,796.3067288921684,0.26207710034894116,0.0,0.9986436639865551,55.915673506092446,794.2543790950825,2329.845466111992,3233.3821196848025,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.001,0.1,0.5750000000000001,786.4620409568126,1.45,0.07877835461372695,1.6017506382975746,0.12766764080124685,0.7864638392355041,0.8868279648474692,89.02285959582908,735.0995111334137,0.23519061828928323,0.0,0.9988990692805901,53.444869247611095,732.4823889944732,1830.3812586291015,793.0750054979655,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,725.2838477149159,1.45,0.07877835461372695,2.8898086414343713,0.9292525237452762,0.015510682285284001,0.12454188968087807,31.277144168425238,658.9486087264356,0.20948725442339938,0.0,0.9906925004877747,49.12675251459283,651.3124005046761,1430.273901934067,216.99570295112352,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.03,0.1,0.5750000000000001,645.0069189690563,1.45,0.07877835461372695
