time,TATM,TATM_1,E,NC,nonUV,ES,YGROSS,S,invNCfrac,MIU,CPC,YNET,K,scc,gama3,ratioKNC,g4,theta1,share1,climsen,prtp,share2,theta2,YGreen,elasmu,damageNC,TATM_2,E_1,NC_1,nonUV_1,ES_1,YGROSS_1,S_1,invNCfrac_1,MIU_1,CPC_1,YNET_1,K_1,scc_1,gama3_1,ratioKNC_1,g4_1,theta1_1,share1_1,climsen_1,prtp_1,share2_1,theta2_1,YGreen_1,elasmu_1,damageNC_1,TATM_3,E_2,NC_2,nonUV_2,ES_2,YGROSS_2,S_2,invNCfrac_2,MIU_2,CPC_2,YNET_2,K_2,scc_2,gama3_2,ratioKNC_2,g4_2,theta1_2,share1_2,climsen_2,prtp_2,share2_2,theta2_2,YGreen_2,elasmu_2,damageNC_2
2010,0.83,0.83,17.220747685542726,34.883720930232556,5.906244232186183,42.94752999324122,62.643043114968066,0.2527019231250932,0.0005387272694699658,0.48807264549660884,6.780618409239368,62.583158249582446,135.0,76.31963533406113,0.01053122614104478,3.87,0.5,0.5481250000000001,0.05,3.2,0.015,0.1,0.5750000000000001,62.07812135432517,1.45,0.07914622598738517,0.83,14.477148035099564,34.883720930232556,5.906244232186183,42.94752999324122,62.643043114968066,0.2552494290749323,0.0005387272694699658,0.5776409913367677,6.724362893069948,62.583158249582446,135.0,100.5946406193784,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,61.773672869627944,1.45,0.07914622598738517,0.83,12.425657192275352,34.883720930232556,5.906244232186183,42.94752999324122,62.643043114968066,0.2538751460497233,0.0005387272694699658,0.6446145533389053,6.705029853284341,62.583158249582446,135.0,130.33491523709694,0.01053122614104478,3.87,0.5,0.5481250000000001,0.15,3.2,0.015,0.1,0.5750000000000001,61.48261555836934,1.45,0.07914622598738517
2015,0.9196146796630048,0.9201243918799684,16.850493363897556,32.7704612988903,5.724549003973177,48.63359488578331,74.13331618516912,0.25085379568870014,0.0006378279744995863,0.5470468083411066,7.573827700965375,74.04622091693228,158.1101974756766,87.13566967961395,0.01053122614104478,3.87,0.5,0.5481250000000001,0.05,3.2,0.015,0.1,0.5750000000000001,73.28332439193858,1.45,0.07914622598738517,0.9175447811060344,14.328038890402004,32.781554746948444,5.725517858407957,48.63489531243916,74.18782158123518,0.25169541548274965,0.0006378279744995863,0.6204787030485601,7.537602909002361,74.1011503026437,158.51215122352727,114.96124287609571,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,73.0148459422989,1.45,0.07914622598738517,0.9156082557254396,11.430817962231433,32.78986729385855,5.726243733361212,48.63232496183915,74.0801265057305,0.25548017891056524,0.0006378279744995863,0.7040086297335781,7.441363838961602,73.9939459756525,157.71864530005695,146.77587657780015,0.01053122614104478,3.87,0.5,0.5481250000000001,0.15,3.2,0.015,0.1,0.5750000000000001,72.44903411267197,1.45,0.07914622598738517
2020,1.007586481253591,1.008220380101734,16.89091050912377,30.423255073916216,5.515727973161495,53.6563990984985,86.98420474501998,0.24978156833341625,0.0007283156095138683,0.5868246524655694,8.451913436389445,86.86150620725292,185.22086369523151,99.1216665103725,0.01053122614104478,3.87,0.5,0.5481250000000001,0.05,3.2,0.015,0.1,0.5750000000000001,85.8507517452066,1.45,0.07914622598738517,1.0013011719945335,13.683406722167534,30.463309848787503,5.519357738794207,53.66229020456251,87.01276288983175,0.25181092125728316,0.0007283156095138683,0.6702539243247383,8.387218647716209,86.8917029499864,185.42874168092004,129.71500967930942,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,85.4246862036451,1.45,0.07914622598738517,0.9951428470865485,10.328939904655124,30.497403217207953,5.522445401921865,53.66680748437901,87.03879070739019,0.2582095070895392,0.0007283156095138683,0.757436537806312,8.259796170376688,86.91917953540181,185.61871512648884,164.6510033692127,0.01053122614104478,3.87,0.5,0.5481250000000001,0.15,3.2,0.015,0.1,0.5750000000000001,84.85254234336196,1.45,0.07914622598738517
2025,1.0936891037097451,1.0943530698461077,16.564496069071165,27.895646897822225,5.281632976440357,58.57393037399528,101.25968973569832,0.24768960053405187,0.0008252884042820074,0.6300943210325679,9.431150115634841,101.09140700164444,216.5126551065443,112.61095903996463,0.01053122614104478,3.87,0.5,0.5481250000000001,0.05,3.2,0.015,0.1,0.5750000000000001,99.75892875093244,1.45,0.07914622598738517,1.0811439874362416,13.22657038074911,27.987960608399124,5.290364884239945,58.597544698261316,101.3229395479049,0.2523100552555205,0.0008252884042820074,0.7085411562289108,9.330735173743838,101.15859212377431,216.96982882235397,146.12439922190953,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,99.30669028367107,1.45,0.07914622598738517,1.0685867854340478,8.630173957226106,28.07177118946422,5.298280021805588,58.62248108524726,101.60771962182103,0.2585736702496443,0.0008252884042820074,0.816761204412203,9.194347480821238,101.4467164807403,219.0748747607011,185.09877756345787,0.01053122614104478,3.87,0.5,0.5481250000000001,0.15,3.2,0.015,0.1,0.5750000000000001,98.68180685364624,1.45,0.07914622598738517
2030,1.1775332158396203,1.1782703953945373,15.321486959833491,25.251877916930756,5.02512466680487,63.298961554262284,116.86448588066047,0.24557126841779425,0.0009050067570388808,0.6864686348913625,10.485624179760263,116.63934180135999,251.29284248971436,127.211141320059,0.01053122614104478,3.87,0.5,0.5481250000000001,0.05,3.2,0.015,0.1,0.5750000000000001,114.82498872450392,1.45,0.07914622598738517,1.1572020854308902,11.159042415445649,25.420443567635235,5.041869054986973,63.36482283403742,117.1373964854152,0.2517696385731902,0.0009050067570388808,0.7758270132689382,10.35717699929267,116.91972475575763,253.29550433787765,163.99926835751074,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,114.35796396175498,1.45,0.07914622598738517,1.1354290076871625,5.899041081796434,25.583672449051218,5.058030491115215,63.428969347173776,117.61308960133124,0.25227043146906575,0.0009050067570388808,0.8882780947234178,10.285736640014367,117.40268091002544,256.83881529458847,209.19197741484692,0.01053122614104478,3.87,0.5,0.5481250000000001,0.15,3.2,0.015,0.1,0.5750000000000001,113.64522389340979,1.45,0.07914622598738517
2035,1.258734637187376,1.2589865072898399,15.194248596914377,22.56237536620167,4.749986880634689,67.75022372463616,133.7514917755503,0.24789185857692916,0.0009751897275586031,0.7123152839230628,11.573398328299632,133.4573011484998,289.2469055702375,142.2065699428107,0.01053122614104478,3.87,0.5,0.5481250000000001,0.05,3.2,0.015,0.1,0.5750000000000001,131.31932748224926,1.45,0.07914622598738517,1.2281388247195641,9.642114857958424,22.830062170441032,4.778081431960011,67.89101492889039,134.31366626055015,0.24653174319816673,0.0009751897275586031,0.8217977967724812,11.55100130376419,134.0325388636083,293.39749447559234,185.1006216217012,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,130.82860525655033,1.45,0.07914622598738517,1.1943494251032496,3.9784109485609847,23.10378386432427,4.806639560475101,68.02052368738401,134.51852861229813,0.2473681627863376,0.0009751897275586031,0.9323552259811596,11.43715684928993,134.2522520362662,294.8776706879094,234.36298771935296,0.01053122614104478,3.87,0.5,0.5481250000000001,0.15,3.2,0.015,0.1,0.5750000000000001,129.68314391088023,1.45,0.07914622598738517
2040,1.3362599816440337,1.336787187584091,12.757186303828163,19.89528161222576,4.460412717700657,71.86240966700942,152.31514610059637,0.24350493099740256,0.001026388513324901,0.7769360466502522,12.847351323611553,151.93743853312932,333.4036393356432,160.22056006947065,0.01053122614104478,3.87,0.5,0.5481250000000001,0.05,3.2,0.015,0.1,0.5750000000000001,149.05427333519677,1.45,0.07914622598738517,1.2934721804173923,7.175216876568384,20.283263253586988,4.503694400554615,72.11034741681976,152.46016736813232,0.24638603257107955,0.001026388513324901,0.8778440579333837,12.711667222869668,152.10620375215845,334.3580411414493,205.18822217665996,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,148.04389700162926,1.45,0.07914622598738517,1.2451231718480487,0.6459291822860644,20.694861897770988,4.54916057067356,72.35956639816577,152.4799990019373,0.2509305003888506,0.001026388513324901,0.9956295874181319,12.49231167674018,152.15195994306995,334.36330313051263,256.36379625521147,0.01053122614104478,3.87,0.5,0.5481250000000001,0.15,3.2,0.015,0.1,0.5750000000000001,146.37187288207198,1.45,0.07914622598738517
2045,1.4089691811309126,1.4098716604085095,10.703346202800086,17.318050935483207,4.161496237590899,75.55807556838091,171.7995538619848,0.24484633734262687,0.0010537087130111941,0.8255596504440492,14.086632937977706,171.32567292393176,378.1625015404611,177.48360685627583,0.01053122614104478,3.87,0.5,0.5481250000000001,0.05,3.2,0.015,0.1,0.5750000000000001,167.74555471742394,1.45,0.07914622598738517,1.351997376827252,2.4116415262864415,17.84035572527153,4.223784526378155,75.98477145004468,172.0269480202875,0.24591855009668176,0.0010537087130111941,0.9649457460870146,13.923775814046765,171.59059676636798,379.6276293841805,225.9668942938497,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,166.04198621119065,1.45,0.07914622598738517,1.286254260984179,0.48738957224330903,18.41150645186445,4.290863135997751,76.43061271040143,172.22949802889158,0.24654492524553592,0.0010537087130111941,0.9972427457843662,13.88711782312525,171.8340865847809,380.8955314141642,286.4826136873789,0.01053122614104478,3.87,0.5,0.5481250000000001,0.15,3.2,0.015,0.1,0.5750000000000001,165.74251058628155,1.45,0.07914622598738517
2050,1.4758107010272286,1.4772310387480763,7.952483263179891,14.888923400809105,3.8586167729912106,78.80102235768298,192.84221463676573,0.2421270210385757,0.0010560372051792782,0.8791129654663301,15.499312708675602,192.25824938627025,428.44420991124383,197.5589867406707,0.01053122614104478,3.87,0.5,0.5481250000000001,0.05,3.2,0.015,0.1,0.5750000000000001,187.80636366672363,1.45,0.07914622598738517,1.400663366678933,1.1533308132496598,15.556689241597637,3.9441969070518828,79.48108509070505,192.85967849031692,0.24470523782317827,0.0010560372051792782,0.9859393188824577,15.31417546458349,192.33463288878738,428.11521198679696,249.95290170558195,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,186.19646533910307,1.45,0.07914622598738517,1.3196597657758813,0.4032312158677431,16.287376269145504,4.035762167069004,80.2111977995154,193.04092453655747,0.24791516443512812,0.0010560372051792782,0.9977256006331209,15.251232716652405,192.5744140755992,429.01458839389477,314.8364121351445,0.01053122614104478,3.87,0.5,0.5481250000000001,0.15,3.2,0.015,0.1,0.5750000000000001,186.2226071002551,1.45,0.07914622598738517
2055,1.535521565336406,1.5375023426814003,4.630909376299077,12.654144021170444,3.557266369161922,81.55276046872291,214.88762576844326,0.24013132685898178,0.0010449559805420954,0.9345496711346286,16.959295675550482,214.18272006294086,480.1168924693554,218.2132667269896,0.01053122614104478,3.87,0.5,0.5481250000000001,0.05,3.2,0.015,0.1,0.5750000000000001,208.71184709424514,1.45,0.07914622598738517,1.440359334142023,0.36096282695490955,13.46712051661069,3.669757555562859,82.59554298388728,215.02017953076253,0.2449812465068553,0.0010449559805420954,0.9977186889830302,16.779585377164082,214.40115341905013,480.3734207515849,274.8229066778555,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.5750000000000001,207.82668785652254,1.45,0.07914622598738517,1.3469971665745184,0.313067992383178,14.339620943155735,3.7867691959183007,83.706760036846,215.58295986860057,0.24225859682333298,0.0010449559805420954,0.9984308930631765,16.889409929322696,215.04016486597192,483.92209310075043,349.5287324135007,0.01053122614104478,3.87,0.5,0.5481250000000001,0.15,3.2,0.015,0.1,0.5750000000000001,208.4353082610981,1.45,0.07914622598738517
